Name,Internship,Term,Course_Name,Course_Code,Section_Code,Placement_Status,Site,SiteCategory,SUBJECT,Student_Name,StudentID,Assessment_Document_Title,Rubric_Title,Assessment_Status,AssessorUID,Assessor_Role,Assessment_Completion_Date,Score,Points_Possible,Percentage,Performance_Levels
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,First Teaching Assessment (Spring 2016),Assessing,Completed,31,supervisor,3/29/16 8:00,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,First Teaching Assessment (Spring 2016),Confident and Passionate,Completed,31,supervisor,3/29/16 8:00,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,First Teaching Assessment (Spring 2016),Relationships,Completed,31,supervisor,3/29/16 8:00,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Second Teaching Assessment (Spring 2016),Implementing,Completed,31,supervisor,4/5/16 4:55,27,0,0,3.000-Proficient|4.000-Exemplary |3.000-Proficient|4.000-Exemplary |4.000-Exemplary |3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Second Teaching Assessment (Spring 2016),Managing ,Completed,31,supervisor,4/5/16 4:55,15,0,0,4.000-Exemplary |3.000-Proficient|4.000-Exemplary |4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Second Teaching Assessment (Spring 2016),Assessing,Completed,31,supervisor,4/5/16 4:55,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Second Teaching Assessment (Spring 2016),Confident and Passionate,Completed,31,supervisor,4/5/16 4:55,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Second Teaching Assessment (Spring 2016),Relationships,Completed,31,supervisor,4/5/16 4:55,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Third Teaching Assessment (Spring 2016),Implementing,Completed,31,supervisor,4/7/16 5:30,27,0,0,2.000-Emerging|3.000-Proficient|4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |3.000-Proficient|4.000-Exemplary |3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Third Teaching Assessment (Spring 2016),Managing ,Completed,31,supervisor,4/7/16 5:30,12,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Third Teaching Assessment (Spring 2016),Assessing,Completed,31,supervisor,4/7/16 5:30,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Third Teaching Assessment (Spring 2016),Confident and Passionate,Completed,31,supervisor,4/7/16 5:30,11,0,0,3.000-Proficient|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Third Teaching Assessment (Spring 2016),Relationships,Completed,31,supervisor,4/7/16 5:30,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Fourth Teaching Assessment (Spring 2016),Implementing,Completed,31,supervisor,4/13/16 6:58,29,0,0,3.000-Proficient|4.000-Exemplary |3.000-Proficient|3.000-Proficient|4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Fourth Teaching Assessment (Spring 2016),Managing ,Completed,31,supervisor,4/13/16 6:58,15,0,0,4.000-Exemplary |4.000-Exemplary |3.000-Proficient|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Fourth Teaching Assessment (Spring 2016),Assessing,Completed,31,supervisor,4/13/16 6:58,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Fourth Teaching Assessment (Spring 2016),Confident and Passionate,Completed,31,supervisor,4/13/16 6:58,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Fourth Teaching Assessment (Spring 2016),Relationships,Completed,31,supervisor,4/13/16 6:58,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Fifth Teaching Assessment (Spring 2016),Implementing,Completed,31,supervisor,4/19/16 10:45,31,0,0,3.000-Proficient|4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Fifth Teaching Assessment (Spring 2016),Managing ,Completed,31,supervisor,4/19/16 10:45,16,0,0,4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Fifth Teaching Assessment (Spring 2016),Assessing,Completed,31,supervisor,4/19/16 10:45,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Fifth Teaching Assessment (Spring 2016),Confident and Passionate,Completed,31,supervisor,4/19/16 10:45,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Fifth Teaching Assessment (Spring 2016),Relationships,Completed,31,supervisor,4/19/16 10:45,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Candidate Disposition (Spring 2016),Professional and Committed ,Completed,243,intern,4/22/16 2:19,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Candidate Disposition (Spring 2016),Confident,Completed,243,intern,4/22/16 2:19,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Candidate Disposition (Spring 2016),Principled,Completed,243,intern,4/22/16 2:19,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Candidate Disposition (Spring 2016),Compassionate and Respectful ,Completed,243,intern,4/22/16 2:19,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Candidate Disposition (Spring 2016),Collaborative,Completed,243,intern,4/22/16 2:19,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Percy Priest Elementary,,K-6/ELL,,L22761504,Candidate Disposition (Spring 2016),Communicative,Completed,243,intern,4/22/16 2:19,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,244,mentor,4/8/16 1:12,13,0,0,3.000-Proficient|2.000-Emerging|2.000-Emerging|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,244,mentor,4/8/16 1:12,13,0,0,2.000-Emerging|3.000-Proficient|2.000-Emerging|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,244,mentor,4/8/16 1:12,13,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|2.000-Emerging|2.000-Emerging
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,244,mentor,4/8/16 1:12,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,244,mentor,4/26/16 6:39,15,0,0,3.000-Proficient|3.000-Proficient|2.000-Emerging|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,244,mentor,4/26/16 6:39,16,0,0,3.000-Proficient|4.000-Exemplary|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,244,mentor,4/26/16 6:39,15,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,244,mentor,4/26/16 6:39,10,0,0,4.000-Exemplary|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Candidate Disposition (Spring 2016),Professional and Committed ,Completed,244,mentor,5/4/16 10:01,16,0,0,3.000-Proficient|2.000-Emerging|4.000-Exemplary|4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Candidate Disposition (Spring 2016),Confident,Completed,244,mentor,5/4/16 10:01,9,0,0,4.000-Exemplary|3.000-Proficient|2.000-Emerging
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Candidate Disposition (Spring 2016),Principled,Completed,244,mentor,5/4/16 10:01,7,0,0,3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Candidate Disposition (Spring 2016),Compassionate and Respectful ,Completed,244,mentor,5/4/16 10:01,7,0,0,4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Candidate Disposition (Spring 2016),Collaborative,Completed,244,mentor,5/4/16 10:01,7,0,0,4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Candidate Disposition (Spring 2016),Communicative,Completed,244,mentor,5/4/16 10:01,7,0,0,4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,197,supervisor,4/27/16 5:11,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,197,supervisor,4/27/16 5:11,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,197,supervisor,4/27/16 5:11,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,197,supervisor,4/27/16 5:11,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,197,supervisor,4/10/16 12:37,18,0,0,4.000-Exemplary|3.000-Proficient|3.000-Proficient|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Julia Green Elementary School ,,K-6/ELL,,L22751953,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,197,supervisor,4/10/16 12:37,17,0,0,3.000-Proficient|4.000-Exemplary|3.000-Proficient|4.000-Exemplary|3.000-Proficient
